lat,lon,fecha_iso,origen,categoria
-32.96684166666667,-68.5769111111111,2025-04-19,Interno (Captura Propia),Video
-32.966838888888894,-68.57691944444444,2025-04-19,Interno (Captura Propia),Video
-32.966836111111114,-68.57692777777777,2025-04-19,Interno (Captura Propia),Video
-32.966836111111114,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.966861111111115,-68.5769111111111,2025-04-19,Interno (Captura Propia),Video
-32.966861111111115,-68.5769111111111,2025-04-19,Interno (Captura Propia),Video
-32.96685,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.966858333333334,-68.57693611111111,2025-04-19,Interno (Captura Propia),Video
-32.966858333333334,-68.57693611111111,2025-04-19,Interno (Captura Propia),Video
-32.966858333333334,-68.57693611111111,2025-04-19,Interno (Captura Propia),Video
-32.96690277777778,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.96689166666667,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.96689166666667,-68.57688055555555,2025-04-19,Interno (Captura Propia),Video
-32.96689166666667,-68.57688055555555,2025-04-19,Interno (Captura Propia),Video
-32.96698333333334,-68.57685833333333,2025-04-19,Interno (Captura Propia),Video
-32.96698333333334,-68.57685833333333,2025-04-19,Interno (Captura Propia),Video
-32.96698333333334,-68.57685833333333,2025-04-19,Interno (Captura Propia),Video
-32.96698333333334,-68.57685833333333,2025-04-19,Interno (Captura Propia),Video
-32.96698333333334,-68.57686666666666,2025-04-19,Interno (Captura Propia),Video
-32.96698888888889,-68.57686666666666,2025-04-19,Interno (Captura Propia),Video
-32.96703611111111,-68.57716388888889,2025-04-19,Interno (Captura Propia),Video
-32.96575555555556,-68.58382499999999,2025-04-19,Interno (Captura Propia),Video
-32.96570277777778,-68.58380833333332,2025-04-19,Interno (Captura Propia),Video
-32.96570555555556,-68.58381666666666,2025-04-19,Interno (Captura Propia),Video
-32.966369444444446,-68.58367222222222,2025-04-19,Interno (Captura Propia),Video
-32.966372222222226,-68.58367222222222,2025-04-19,Interno (Captura Propia),Video
-32.96636111111111,-68.58368055555555,2025-04-19,Interno (Captura Propia),Video
-32.96877777777778,-68.56696944444444,2025-04-19,Interno (Captura Propia),Video
-32.967711111111115,-68.57288333333332,2025-04-19,Interno (Captura Propia),Video
-32.96684722222222,-68.57692777777777,2025-04-19,Interno (Captura Propia),Video
-32.966861111111115,-68.5769111111111,2025-04-19,Interno (Captura Propia),Video
-32.96685277777778,-68.57693611111111,2025-04-19,Interno (Captura Propia),Video
-32.96689722222222,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.9669,-68.57694166666666,2025-04-19,Interno (Captura Propia),Video
-32.96689166666667,-68.57685833333333,2025-04-19,Interno (Captura Propia),Video
-32.96688888888889,-68.57686666666666,2025-04-19,Interno (Captura Propia),Video
-32.96689166666667,-68.57685833333333,2025-04-19,Interno (Captura Propia),Video
-32.96688888888889,-68.57686666666666,2025-04-19,Interno (Captura Propia),Video
-32.96688888888889,-68.57688055555555,2025-04-19,Interno (Captura Propia),Video
-32.96688888888889,-68.57688055555555,2025-04-19,Interno (Captura Propia),Video
-32.96689166666667,-68.57688055555555,2025-04-19,Interno (Captura Propia),Video
-32.96689166666667,-68.57688055555555,2025-04-19,Interno (Captura Propia),Video
-32.96698888888889,-68.57685833333333,2025-04-19,Interno (Captura Propia),Video
-32.96698333333334,-68.57685833333333,2025-04-19,Interno (Captura Propia),Video
-32.96698888888889,-68.57686666666666,2025-04-19,Interno (Captura Propia),Video
-32.966994444444445,-68.576875,2025-04-19,Interno (Captura Propia),Video
-32.967930555555554,-68.5701611111111,2025-04-19,Interno (Captura Propia),Video
-32.96637777777778,-68.58355833333333,2025-04-19,Interno (Captura Propia),Video
-32.96632777777778,-68.58358055555556,2025-04-19,Interno (Captura Propia),Video
-32.9671918,-68.56989659999999,2025-04-19,Interno (Captura Propia),Imagen
-32.96785,-68.57015277777778,2025-04-19,Interno (Captura Propia),Video
-32.96783055555556,-68.57015277777778,2025-04-19,Interno (Captura Propia),Video
-32.88966169972222,-68.84487339972222,2025-04-19,Interno (Captura Propia),Imagen
-32.88966169972222,-68.84487339972222,2025-04-19,Interno (Captura Propia),Imagen
-32.8896772,-68.84485469972222,2025-04-19,Interno (Captura Propia),Imagen
-32.8896772,-68.84485469972222,2025-04-19,Interno (Captura Propia),Imagen
-32.88848611111111,-68.83831111111111,2025-04-19,Interno (Captura Propia),Video
-32.88848611111111,-68.83831111111111,2025-04-19,Interno (Captura Propia),Video
-32.89947222222222,-68.85523333333333,2025-04-19,Interno (Captura Propia),Video
-32.89942222222222,-68.85524722222222,2025-04-19,Interno (Captura Propia),Video
-32.89123055555555,-68.84854166666666,2025-04-19,Interno (Captura Propia),Video
-32.899344444444445,-68.86024444444443,2025-04-19,Interno (Captura Propia),Imagen
-32.89123055555555,-68.84854166666666,2025-04-20,Interno (Captura Propia),Video
-32.899375,-68.86011388888889,2025-04-20,Interno (Captura Propia),Video
-32.89645,-68.84505555555555,2025-04-20,Interno (Captura Propia),Video
-32.895375,-68.81703055555555,2025-04-20,Interno (Captura Propia),Video
-32.895325,-68.81703888888889,2025-04-20,Interno (Captura Propia),Video
-32.89530555555555,-68.81703888888889,2025-04-20,Interno (Captura Propia),Video
-32.89530555555555,-68.81703888888889,2025-04-20,Interno (Captura Propia),Video
-32.89530555555555,-68.81703888888889,2025-04-20,Interno (Captura Propia),Video
-32.89530555555555,-68.81703055555555,2025-04-20,Interno (Captura Propia),Video
-32.89530555555555,-68.81703055555555,2025-04-20,Interno (Captura Propia),Video
-32.89530555555555,-68.81703055555555,2025-04-20,Interno (Captura Propia),Video
-32.89530277777778,-68.81703055555555,2025-04-20,Interno (Captura Propia),Video
-32.895325,-68.81703888888889,2025-04-20,Interno (Captura Propia),Video
-32.89534444444445,-68.81703888888889,2025-04-20,Interno (Captura Propia),Video
-32.89533888888889,-68.81704722222221,2025-04-20,Interno (Captura Propia),Video
-32.89533888888889,-68.81704722222221,2025-04-20,Interno (Captura Propia),Video
-32.89525277777778,-68.81663611111111,2025-04-20,Interno (Captura Propia),Video
-32.895336111111114,-68.81631388888889,2025-04-20,Interno (Captura Propia),Video
-32.895377777777774,-68.8163,2025-04-20,Interno (Captura Propia),Video
-32.895375,-68.81620833333334,2025-04-20,Interno (Captura Propia),Video
-32.89533888888889,-68.81699444444445,2025-04-20,Interno (Captura Propia),Video
-32.89644166666667,-68.84516111111111,2025-04-20,Interno (Captura Propia),Video
-32.895375,-68.81703055555555,2025-04-20,Interno (Captura Propia),Video
-32.89530277777778,-68.81703055555555,2025-04-20,Interno (Captura Propia),Video
-32.89530555555555,-68.81703055555555,2025-04-20,Interno (Captura Propia),Video
-32.895380555555555,-68.81622222222222,2025-04-20,Interno (Captura Propia),Video
-32.89538611111111,-68.81622222222222,2025-04-20,Interno (Captura Propia),Video
-32.89533888888889,-68.81701666666666,2025-04-20,Interno (Captura Propia),Video
-32.89536666666667,-68.81705555555556,2025-04-20,Interno (Captura Propia),Video
-32.85037222222223,-68.80458888888889,2025-04-20,Interno (Captura Propia),Video
-32.85022222222222,-68.80471666666666,2025-04-20,Interno (Captura Propia),Video
-32.895152777777774,-68.81660555555555,2025-04-20,Interno (Captura Propia),Video
-34.597122222222225,-58.37639166666667,2025-04-21,Interno (Captura Propia),Video
-34.59713055555556,-58.37641111111111,2025-04-21,Interno (Captura Propia),Video
-34.59713611111111,-58.37641944444445,2025-04-21,Interno (Captura Propia),Video
-34.59713055555556,-58.37641111111111,2025-04-21,Interno (Captura Propia),Video
-34.60046666666667,-58.390972222222224,2025-04-26,Interno (Captura Propia),Video
-34.60046666666667,-58.390972222222224,2025-04-26,Interno (Captura Propia),Video
-34.60004444444444,-58.391016666666665,2025-04-26,Interno (Captura Propia),Video
-34.60004166666667,-58.391013888888885,2025-04-26,Interno (Captura Propia),Video
-34.60000277777778,-58.39100277777778,2025-04-26,Interno (Captura Propia),Video
-34.600005555555555,-58.39100555555555,2025-04-26,Interno (Captura Propia),Video
-34.60001388888889,-58.39105555555555,2025-04-26,Interno (Captura Propia),Video
-34.60004444444444,-58.391041666666666,2025-04-26,Interno (Captura Propia),Video
-34.60015,-58.39104722222222,2025-04-26,Interno (Captura Propia),Video
-34.60047222222222,-58.39120833333333,2025-04-26,Interno (Captura Propia),Video
-34.60047222222222,-58.39120833333333,2025-04-26,Interno (Captura Propia),Video
-34.60007777777778,-58.391025,2025-04-26,Interno (Captura Propia),Video
-34.600033333333336,-58.391013888888885,2025-04-26,Interno (Captura Propia),Video
-34.599975,-58.39085277777778,2025-04-26,Interno (Captura Propia),Video
-34.599975,-58.39085277777778,2025-04-26,Interno (Captura Propia),Video
-34.600430555555555,-58.39115555555556,2025-04-26,Interno (Captura Propia),Video
-34.6002,-58.391025,2025-04-26,Interno (Captura Propia),Video
-34.596650000000004,-58.38108888888889,2025-04-26,Interno (Captura Propia),Video
-34.596650000000004,-58.38110833333334,2025-04-26,Interno (Captura Propia),Video
-34.86988888888889,-58.04145,2025-04-27,Interno (Captura Propia),Video
-34.86978888888889,-58.04143888888888,2025-04-27,Interno (Captura Propia),Video
-34.86981111111111,-58.04149722222222,2025-04-27,Interno (Captura Propia),Video
-34.599975,-58.39085277777778,2025-04-29,Interno (Captura Propia),Video
-34.59679166666667,-58.37749166666666,2025-04-29,Interno (Captura Propia),Video
-34.599975,-58.39085277777778,2025-04-30,Interno (Captura Propia),Video
-34.599975,-58.39085277777778,2025-04-30,Interno (Captura Propia),Video
-34.59995277777778,-58.39084166666667,2025-04-30,Interno (Captura Propia),Video
-34.60000277777778,-58.39063888888889,2025-04-30,Interno (Captura Propia),Video
-34.59803055555556,-58.38390833333333,2025-04-30,Interno (Captura Propia),Video
-34.597011111111115,-58.37750277777778,2025-04-30,Interno (Captura Propia),Video
-34.892741666666666,-58.0482,2025-05-01,Interno (Captura Propia),Video
-34.89279444444444,-58.04826111111111,2025-05-01,Interno (Captura Propia),Video
-34.89278888888889,-58.04825555555556,2025-05-01,Interno (Captura Propia),Video
-34.59688888888889,-58.37753333333333,2025-05-02,Interno (Captura Propia),Video
-34.59706944444444,-58.37729722222223,2025-05-02,Interno (Captura Propia),Video
-34.62258611111111,-58.36873333333333,2025-05-02,Interno (Captura Propia),Video
-34.86960555555556,-58.04144166666666,2025-05-02,Interno (Captura Propia),Video
-34.86960555555556,-58.04144166666666,2025-05-02,Interno (Captura Propia),Video
-34.999855555555555,-58.02607777777778,2025-05-03,Interno (Captura Propia),Video
-34.99998611111111,-58.02598888888889,2025-05-03,Interno (Captura Propia),Video
-34.59988888888889,-58.39109166666667,2025-05-04,Interno (Captura Propia),Video
-34.59986111111111,-58.391075,2025-05-04,Interno (Captura Propia),Video
-34.61175277777778,-58.41014444444444,2025-05-04,Interno (Captura Propia),Video
-34.61173888888889,-58.41011111111111,2025-05-04,Interno (Captura Propia),Video
-34.61188055555556,-58.410152777777775,2025-05-04,Interno (Captura Propia),Video
-34.61186666666667,-58.41013611111111,2025-05-04,Interno (Captura Propia),Video
-34.61186666666667,-58.41013611111111,2025-05-04,Interno (Captura Propia),Video
-34.611825,-58.41015555555556,2025-05-04,Interno (Captura Propia),Video
-34.611825,-58.41015555555556,2025-05-04,Interno (Captura Propia),Video
-34.59989166666667,-58.39106666666667,2025-05-06,Interno (Captura Propia),Video
-34.59993055555556,-58.39110555555556,2025-05-06,Interno (Captura Propia),Video
-34.60001666666667,-58.390972222222224,2025-05-07,Interno (Captura Propia),Video
-34.60006388888889,-58.391,2025-05-07,Interno (Captura Propia),Video
-34.59796388888889,-58.41175555555555,2025-05-08,Interno (Captura Propia),Video
-34.57307777777778,-58.407780555555554,2025-05-08,Interno (Captura Propia),Video
-34.573169444444446,-58.4078,2025-05-09,Interno (Captura Propia),Video
-34.59681944444445,-58.37710277777778,2025-05-09,Interno (Captura Propia),Video
-34.59758888888889,-58.37892222222222,2025-05-09,Interno (Captura Propia),Video
-34.59702777777778,-58.377408333333335,2025-05-09,Interno (Captura Propia),Video
-34.59722222222222,-58.37766666666667,2025-05-09,Interno (Captura Propia),Video
-34.59693055555556,-58.37745555555556,2025-05-09,Interno (Captura Propia),Video
-34.59697222222223,-58.377408333333335,2025-05-09,Interno (Captura Propia),Video
-34.59698055555556,-58.377433333333336,2025-05-09,Interno (Captura Propia),Video
-34.623755555555555,-58.45299444444445,2025-05-09,Interno (Captura Propia),Video
-34.623761111111115,-58.45301944444445,2025-05-09,Interno (Captura Propia),Imagen
-34.62375277777778,-58.45308055555556,2025-05-09,Interno (Captura Propia),Video
-34.62372222222222,-58.453075000000005,2025-05-09,Interno (Captura Propia),Video
-34.623783333333336,-58.45308333333334,2025-05-09,Interno (Captura Propia),Video
-34.59703055555556,-58.37741388888889,2025-05-09,Interno (Captura Propia),Video
-34.597033333333336,-58.37742222222222,2025-05-09,Interno (Captura Propia),Video
-34.62375277777778,-58.45308055555556,2025-05-09,Interno (Captura Propia),Video
-34.62374166666667,-58.45305555555556,2025-05-09,Interno (Captura Propia),Video
-34.62374166666667,-58.45305555555556,2025-05-09,Interno (Captura Propia),Video
-34.869075,-58.04356666666666,2025-05-10,Interno (Captura Propia),Video
-34.869075,-58.04356666666666,2025-05-10,Interno (Captura Propia),Video
-34.86986111111111,-58.04151944444444,2025-05-10,Interno (Captura Propia),Video
-34.59943888888889,-58.38868611111111,2025-05-12,Interno (Captura Propia),Video
-34.596894444444445,-58.37751388888889,2025-05-12,Interno (Captura Propia),Video
-34.59690555555556,-58.37748055555556,2025-05-12,Interno (Captura Propia),Video
-34.59691111111111,-58.37746944444444,2025-05-12,Interno (Captura Propia),Video
-34.596875000000004,-58.377544444444446,2025-05-12,Interno (Captura Propia),Video
-34.600005555555555,-58.391016666666665,2025-05-12,Interno (Captura Propia),Video
-34.59704166666667,-58.37645277777778,2025-05-13,Interno (Captura Propia),Video
-34.59705,-58.37651111111112,2025-05-13,Interno (Captura Propia),Video
-34.59705833333334,-58.37656666666667,2025-05-13,Interno (Captura Propia),Video
-34.59706111111112,-58.37648333333333,2025-05-13,Interno (Captura Propia),Video
-34.59705,-58.376475,2025-05-13,Interno (Captura Propia),Video
-34.59703888888889,-58.37653611111112,2025-05-13,Interno (Captura Propia),Video
-34.59705277777778,-58.376530555555554,2025-05-13,Interno (Captura Propia),Video
-34.59704166666667,-58.376475,2025-05-13,Interno (Captura Propia),Video
-34.59705833333334,-58.376475,2025-05-13,Interno (Captura Propia),Video
-34.59700277777778,-58.37643888888889,2025-05-13,Interno (Captura Propia),Video
-34.59704166666667,-58.376475,2025-05-13,Interno (Captura Propia),Video
-34.59705277777778,-58.37650277777778,2025-05-13,Interno (Captura Propia),Video
-34.59681944444445,-58.37710277777778,2025-05-15,Interno (Captura Propia),Video
-34.599961111111114,-58.39095555555556,2025-05-17,Interno (Captura Propia),Video
-34.59995555555556,-58.39106388888889,2025-05-17,Interno (Captura Propia),Video
-34.59995277777778,-58.39106388888889,2025-05-17,Interno (Captura Propia),Video
-34.59995555555556,-58.39106666666667,2025-05-17,Interno (Captura Propia),Video
-34.59995555555556,-58.39106666666667,2025-05-17,Interno (Captura Propia),Video
-34.59995555555556,-58.39106666666667,2025-05-17,Interno (Captura Propia),Video
-34.59995555555556,-58.39106666666667,2025-05-17,Interno (Captura Propia),Video
-34.59995555555556,-58.39106388888889,2025-05-17,Interno (Captura Propia),Video
-34.62385833333333,-58.36533055555556,2025-05-18,Interno (Captura Propia),Video
-34.59697777777778,-58.37733055555556,2025-05-19,Interno (Captura Propia),Video
-34.59697777777778,-58.37733055555556,2025-05-19,Interno (Captura Propia),Video
-34.599961111111114,-58.39108333333333,2025-05-19,Interno (Captura Propia),Video
-34.60010277777778,-58.39110555555556,2025-05-20,Interno (Captura Propia),Video
-34.60008333333334,-58.39106666666667,2025-05-20,Interno (Captura Propia),Video
-34.60024722222222,-58.39126944444445,2025-05-20,Interno (Captura Propia),Video
-34.60011388888889,-58.391041666666666,2025-05-20,Interno (Captura Propia),Video
-34.60007777777778,-58.39103611111111,2025-05-20,Interno (Captura Propia),Video
-34.60007777777778,-58.391075,2025-05-20,Interno (Captura Propia),Video
-34.600097222222225,-58.39118888888889,2025-05-20,Interno (Captura Propia),Video
-34.600144444444446,-58.39113611111111,2025-05-20,Interno (Captura Propia),Video
-34.600147222222226,-58.39113888888889,2025-05-20,Interno (Captura Propia),Video
-34.60008888888889,-58.39109166666667,2025-05-20,Interno (Captura Propia),Video
-34.60005833333334,-58.39106666666667,2025-05-20,Interno (Captura Propia),Video
-34.60006388888889,-58.39112222222222,2025-05-20,Interno (Captura Propia),Video
-34.60010277777778,-58.39112222222222,2025-05-20,Interno (Captura Propia),Video
-34.59990555555556,-58.38658888888889,2025-05-21,Interno (Captura Propia),Video
-34.59694722222223,-58.37746944444444,2025-05-22,Interno (Captura Propia),Video
-34.59692777777778,-58.37749166666666,2025-05-22,Interno (Captura Propia),Video
-34.59710277777778,-58.37728055555556,2025-05-22,Interno (Captura Propia),Video
-34.59705277777778,-58.377475,2025-05-22,Interno (Captura Propia),Video
-34.597,-58.37748055555556,2025-05-22,Interno (Captura Propia),Video
-34.59700277777778,-58.37745,2025-05-22,Interno (Captura Propia),Video
-34.597,-58.377475,2025-05-22,Interno (Captura Propia),Video
-34.596988888888895,-58.37746111111111,2025-05-22,Interno (Captura Propia),Video
-34.59694722222223,-58.37746944444444,2025-05-22,Interno (Captura Propia),Video
-34.59692777777778,-58.37749166666666,2025-05-22,Interno (Captura Propia),Video
-34.59705277777778,-58.377475,2025-05-22,Interno (Captura Propia),Video
-34.59693611111111,-58.377341666666666,2025-05-22,Interno (Captura Propia),Video
-34.597,-58.37748055555556,2025-05-22,Interno (Captura Propia),Video
-34.597011111111115,-58.37746111111111,2025-05-22,Interno (Captura Propia),Video
-34.59695555555556,-58.37724722222222,2025-05-22,Interno (Captura Propia),Video
-34.597,-58.377316666666665,2025-05-22,Interno (Captura Propia),Video
-34.597,-58.377316666666665,2025-05-22,Interno (Captura Propia),Video
-34.59995277777778,-58.39100277777778,2025-05-22,Interno (Captura Propia),Video
-34.59995277777778,-58.39100277777778,2025-05-22,Interno (Captura Propia),Video
-34.59759444444445,-58.3789,2025-05-22,Interno (Captura Propia),Video
-34.59758888888889,-58.37895555555556,2025-05-22,Interno (Captura Propia),Video
-34.59758055555556,-58.37891666666667,2025-05-22,Interno (Captura Propia),Video
-34.59758333333333,-58.37893611111111,2025-05-23,Interno (Captura Propia),Video
-34.59762222222223,-58.37896666666667,2025-05-23,Interno (Captura Propia),Video
-34.59762222222223,-58.378972222222224,2025-05-23,Interno (Captura Propia),Video
-34.869927777777775,-58.0416,2025-05-25,Interno (Captura Propia),Video
-34.911880555555555,-57.93960277777777,2025-05-27,Interno (Captura Propia),Video
-34.9119,-57.93957222222222,2025-05-27,Interno (Captura Propia),Video
-34.91184722222222,-57.93957777777777,2025-05-28,Interno (Captura Propia),Video
-34.60593333333333,-58.37396666666667,2025-05-28,Interno (Captura Propia),Video
-34.59998055555556,-58.39105277777778,2025-05-29,Interno (Captura Propia),Video
-34.599983333333334,-58.39105555555555,2025-05-29,Interno (Captura Propia),Video
-34.59120277777778,-58.39063333333333,2025-05-30,Interno (Captura Propia),Video
-34.59838888888889,-58.38966111111111,2025-05-30,Interno (Captura Propia),Video
-34.5983,-58.38963611111111,2025-05-30,Interno (Captura Propia),Video
-34.543505555555555,-58.45578888888889,2025-05-31,Interno (Captura Propia),Video
-34.5435,-58.45579444444445,2025-05-31,Interno (Captura Propia),Video
-34.5435,-58.45580277777778,2025-05-31,Interno (Captura Propia),Video
-34.567752777777784,-58.45801666666667,2025-06-01,Interno (Captura Propia),Imagen
-34.56774166666667,-58.45795,2025-06-01,Interno (Captura Propia),Imagen
-34.56774444444445,-58.45798888888889,2025-06-01,Interno (Captura Propia),Video
-34.588772222222225,-58.375191666666666,2025-06-02,Interno (Captura Propia),Imagen
-34.58898611111111,-58.37518055555556,2025-06-02,Interno (Captura Propia),Imagen
-34.59798333333334,-58.37585833333333,2025-06-06,Interno (Captura Propia),Imagen
-34.581877777777784,-58.40721111111111,2025-06-07,Interno (Captura Propia),Imagen
-34.600033333333336,-58.39115833333333,2025-06-13,Interno (Captura Propia),Imagen
-34.60042222222222,-58.391077777777774,2025-06-13,Interno (Captura Propia),Video
-34.60022777777778,-58.391219444444445,2025-06-13,Interno (Captura Propia),Imagen
-34.60032777777778,-58.39124722222222,2025-06-13,Interno (Captura Propia),Video
-34.60001666666667,-58.39091944444444,2025-06-13,Interno (Captura Propia),Video
-34.59991111111111,-58.390975,2025-06-13,Interno (Captura Propia),Video
-34.59999444444445,-58.39091388888889,2025-06-13,Interno (Captura Propia),Video
-34.59995555555556,-58.39094444444444,2025-06-13,Interno (Captura Propia),Imagen
-34.59699166666667,-58.37721666666667,2025-06-17,Interno (Captura Propia),Video
-34.59690833333334,-58.37743055555556,2025-06-17,Interno (Captura Propia),Video
-34.56973611111111,-58.49411388888889,2025-06-17,Interno (Captura Propia),Imagen
-34.56971666666667,-58.49402222222222,2025-06-17,Interno (Captura Propia),Imagen
-34.569725000000005,-58.49405,2025-06-17,Interno (Captura Propia),Imagen
-34.599941666666666,-58.390925,2025-06-20,Interno (Captura Propia),Imagen
-34.596897222222225,-58.37738333333333,2025-06-26,Interno (Captura Propia),Imagen
-34.599983333333334,-58.39102222222222,2025-06-27,Interno (Captura Propia),Imagen
-34.595225,-58.37768611111111,2025-07-03,Interno (Captura Propia),Imagen
-34.596988888888895,-58.37725,2025-07-03,Interno (Captura Propia),Imagen
-34.59726388888889,-58.433522222222216,2025-07-06,Interno (Captura Propia),Imagen
-34.59726388888889,-58.433522222222216,2025-07-06,Interno (Captura Propia),Imagen
-34.89288055555556,-58.04823611111111,2025-07-06,Interno (Captura Propia),Imagen
-34.578452777777784,-58.46391388888889,2025-07-12,Interno (Captura Propia),Imagen
-34.57848611111111,-58.46391666666667,2025-07-12,Interno (Captura Propia),Imagen
-34.57855555555556,-58.46399722222223,2025-07-12,Interno (Captura Propia),Imagen
-34.57851388888889,-58.464019444444446,2025-07-12,Interno (Captura Propia),Imagen
-34.57843055555556,-58.46396388888889,2025-07-12,Interno (Captura Propia),Imagen
-34.59487222222222,-58.40009444444444,2025-07-27,Interno (Captura Propia),Imagen
-34.59487222222222,-58.40009444444444,2025-07-27,Interno (Captura Propia),Imagen
-34.59487222222222,-58.40009444444444,2025-07-27,Interno (Captura Propia),Imagen
-34.59436388888889,-58.40264444444444,2025-07-27,Interno (Captura Propia),Imagen
-34.59436111111111,-58.40266111111111,2025-07-27,Interno (Captura Propia),Imagen
-34.59435555555556,-58.40266666666667,2025-07-27,Interno (Captura Propia),Imagen
-34.59435555555556,-58.40266666666667,2025-07-27,Interno (Captura Propia),Imagen
-34.59435555555556,-58.40266666666667,2025-07-27,Interno (Captura Propia),Imagen
-34.59435555555556,-58.40266666666667,2025-07-27,Interno (Captura Propia),Imagen
-34.59435555555556,-58.40266666666667,2025-07-27,Interno (Captura Propia),Imagen
-34.594350000000006,-58.40268333333333,2025-07-27,Interno (Captura Propia),Imagen
-34.59436388888889,-58.40260833333333,2025-07-27,Interno (Captura Propia),Imagen
-34.59436388888889,-58.40260833333333,2025-07-27,Interno (Captura Propia),Imagen
-34.59436388888889,-58.40260833333333,2025-07-27,Interno (Captura Propia),Imagen
-34.61179444444445,-58.41021666666666,2025-07-27,Interno (Captura Propia),Imagen
-34.61180555555556,-58.410202777777776,2025-07-27,Interno (Captura Propia),Imagen
-34.43813333333333,-58.83596111111111,2025-07-28,Interno (Captura Propia),Imagen
-34.438113888888886,-58.83593888888889,2025-07-28,Interno (Captura Propia),Imagen
-34.59691666666667,-58.377316666666665,2025-07-31,Interno (Captura Propia),Imagen
-34.59695833333333,-58.37709722222223,2025-07-31,Interno (Captura Propia),Imagen
-34.59671111111111,-58.37697222222222,2025-08-01,Interno (Captura Propia),Imagen
-34.59670277777778,-58.37696388888889,2025-08-01,Interno (Captura Propia),Imagen
-34.59690833333334,-58.37735833333333,2025-08-07,Interno (Captura Propia),Imagen
-34.59694722222223,-58.37737222222222,2025-08-08,Interno (Captura Propia),Imagen
-34.59536388888889,-58.37716666666667,2025-08-12,Interno (Captura Propia),Imagen
-34.59556111111112,-58.37678888888889,2025-08-12,Interno (Captura Propia),Imagen
-34.59698055555556,-58.37698611111111,2025-08-13,Interno (Captura Propia),Imagen
-34.59698055555556,-58.37698611111111,2025-08-13,Interno (Captura Propia),Imagen
-34.59781666666667,-58.38556944444444,2025-08-14,Interno (Captura Propia),Imagen
-34.59781666666667,-58.38556944444444,2025-08-14,Interno (Captura Propia),Imagen
-34.59775833333334,-58.38556944444444,2025-08-14,Interno (Captura Propia),Imagen
-34.596941666666666,-58.37738888888889,2025-08-14,Interno (Captura Propia),Imagen
-34.596941666666666,-58.37738888888889,2025-08-14,Interno (Captura Propia),Imagen
-34.59733333333334,-58.38757222222223,2025-08-14,Interno (Captura Propia),Imagen
-34.58956111111112,-58.445477777777775,2025-08-14,Interno (Captura Propia),Imagen
-34.58957777777778,-58.44546388888889,2025-08-14,Interno (Captura Propia),Imagen
-34.86918888888889,-58.04459722222222,2025-08-16,Interno (Captura Propia),Imagen
-34.93805,-57.96278333333333,2025-08-16,Interno (Captura Propia),Imagen
-34.938044444444444,-57.96279166666667,2025-08-16,Interno (Captura Propia),Imagen
-34.93804166666666,-57.9628,2025-08-16,Interno (Captura Propia),Imagen
-34.93803333333333,-57.96281388888889,2025-08-16,Interno (Captura Propia),Imagen
-34.93803888888888,-57.96285555555556,2025-08-16,Interno (Captura Propia),Imagen
-34.55798055555555,-58.41484722222222,2025-08-17,Interno (Captura Propia),Imagen
-34.55790833333333,-58.41475,2025-08-17,Interno (Captura Propia),Imagen
-34.557961111111105,-58.41482222222222,2025-08-17,Interno (Captura Propia),Imagen
-34.557961111111105,-58.414825,2025-08-17,Interno (Captura Propia),Imagen
-12.550094444444444,-37.98875555555556,2025-08-18,Interno (Captura Propia),Imagen
-12.550097222222224,-37.988727777777775,2025-08-18,Interno (Captura Propia),Imagen
-12.549397222222222,-37.9873,2025-08-18,Interno (Captura Propia),Imagen
-12.548816666666667,-37.98681388888889,2025-08-18,Interno (Captura Propia),Imagen
-12.548786111111111,-37.986808333333336,2025-08-18,Interno (Captura Propia),Imagen
-12.548772222222222,-37.98679444444444,2025-08-18,Interno (Captura Propia),Imagen
-12.548772222222222,-37.98679444444444,2025-08-18,Interno (Captura Propia),Imagen
-12.548772222222222,-37.98678611111112,2025-08-18,Interno (Captura Propia),Imagen
-12.548766666666667,-37.9868,2025-08-18,Interno (Captura Propia),Imagen
-12.549286111111112,-37.98776111111111,2025-08-19,Interno (Captura Propia),Imagen
-12.549580555555556,-37.98804444444445,2025-08-19,Interno (Captura Propia),Imagen
-12.54958888888889,-37.98804166666667,2025-08-19,Interno (Captura Propia),Imagen
